id,created_at,_keywords,platform,geo_lat,geo_lon,place,country,tweet_in_reply_to_id,retweet_count,favourite_count,user_id,user_screen_name,user_name,user_location,user_geoenabled,user_followers_count,user_friends_count,text
6.06E+17,Wed Jun 03 22:41:45 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.75275096,-73.97738136,"Manhattan, NY",United States,,0,0,17711729,michaelbryanc,Bryan  ⚡️,New York,TRUE,3419,1352,"I'm at @IrvingFarm Coffee Roasters in New York, NY http://t.co/jgL7hkeVra"
6.06E+17,Wed Jun 03 22:41:18 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",37.73240293,-84.27277745,"Richmond, KY",United States,,0,0,373395660,SimplySherryl,Sherryl Wilson,Northern Kentucky,TRUE,20670,8661,"Worth the trip anytime (at @SonnysBBQ in Richmond, KY) http://t.co/K6vG28Yr0d"
6.06E+17,Wed Jun 03 22:40:47 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.75280621,-73.97717535,"Manhattan, NY",United States,,0,0,17711729,michaelbryanc,Bryan  ⚡️,New York,TRUE,3419,1352,"I'm at Grand Central Terminal - @grandcentralnyc in New York, NY http://t.co/DLqPSkkldN"
6.06E+17,Wed Jun 03 22:40:08 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",31.96813959,-87.47832341,"Alabama, USA",United States,,0,0,252834307,staceyewills,stacey wills,,TRUE,704,1780,"Loaded and tarped! @93 degrees! (@ International Paper in Pine Hill, AL) http://t.co/GmMkBlB3kn"
6.06E+17,Wed Jun 03 22:39:52 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",39.17795366,-76.81971903,"Maryland, USA",United States,,0,0,85841420,MonoChz,Emilee Romano,"ÜT: 39.289494,-76.597307",TRUE,1479,1422,"Me and Earl and the Girl who Dies (@ United Artists Snowden Square 14 - @regalmovies in Columbia, MD) http://t.co/TA7jLRpf7D"
6.06E+17,Wed Jun 03 22:36:34 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",25.71942985,-80.32197706,"Glenvar Heights, FL",United States,,0,0,781562,mklopez,Miguel Lopez,"Miami, FL",TRUE,4572,3608,"I'm at 874- South in Miami, FL http://t.co/Qv7gMYOOWr"
6.06E+17,Wed Jun 03 22:35:24 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",35.24434766,-85.15312163,"Soddy-Daisy, TN",United States,,0,0,53951781,FortNeyland95,Rick,U.S.A.,TRUE,736,761,"I'm at Ricks Cabana in Soddy Daisy, TN http://t.co/5IpkpceCU1"
6.06E+17,Wed Jun 03 22:34:17 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",25.75077799,-80.31999138,"Coral Terrace, FL",United States,,0,0,781562,mklopez,Miguel Lopez,"Miami, FL",TRUE,4572,3608,"I'm at 826 south in Miami, FL http://t.co/9ukVYkB1uZ"
6.06E+17,Wed Jun 03 22:33:06 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.71523716,-74.01559564,"Manhattan, NY",United States,,0,0,551131656,MikeRice_AZ,Mike Rice,"Phoenix, Arizona",TRUE,52,30,"Angela doing the martini tour of New York City (at @NorthEndGrill in New York, NY) http://t.co/RGiBdQqe97 http://t.co/uonlZtQOyg"
6.06E+17,Wed Jun 03 22:32:54 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",27.89285622,-82.72056288,"Pinellas Park, FL",United States,,0,0,103041987,advail,Aaron D. Vail,"St. Petersburg, FL",TRUE,139,342,"#FsIntents (@ The Tabernacle of Tampa Bay in Clearwater, FL) http://t.co/RTHZaPoKH9"
6.06E+17,Wed Jun 03 22:32:51 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.80725064,-73.23769757,"Brentwood, NY",United States,,0,0,72867698,Kisel17,Eric Kisel,"Long Island, New York",TRUE,59,77,"I'm at Chipotle Mexican Grill in Hauppauge, NY http://t.co/e2flNFAqFQ"
6.06E+17,Wed Jun 03 22:29:40 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",25.77934389,-80.32110119,"Miami, FL",United States,,0,0,781562,mklopez,Miguel Lopez,"Miami, FL",TRUE,4572,3608,"I'm at State Road 826 Southbound in Miami, FL http://t.co/dFl5R7t0S5"
6.06E+17,Wed Jun 03 22:28:53 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",33.52251519,-117.0895126,"California, USA",United States,,0,0,44323025,nibecks,N A Y,Genovia ,TRUE,148,160,"I'm at Temecula Wine Country in Temecula, CA http://t.co/mdee6bEN7L"
6.06E+17,Wed Jun 03 22:25:03 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",43.05194349,-89.37920186,"Wisconsin, USA",United States,,0,0,38374766,MattKensethis1,Pete Taylor=Personal,"Madison,Wisconsin",TRUE,144,916,"I'm at @ColiseumBar and Restaurant in Madison, WI http://t.co/RMAeNeMfXT"
6.06E+17,Wed Jun 03 22:24:36 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.57493151,-74.16775086,"Staten Island, NY",United States,,0,0,931645171,NickZverina113,Nicholas Zverina,"Staten Island,New York",TRUE,61,979,"I'm at Target in Staten Island, NY http://t.co/EpMflLDjjx"
6.06E+17,Wed Jun 03 22:16:07 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",47.64418363,-122.1370912,"Redmond, WA",United States,,0,0,2228697410,iwashuman2021,Matthew Romero,"Everett, WA",TRUE,86,657,"I'm at Microsoft Commons in Redmond, WA http://t.co/QTcMrks5uP"
6.06E+17,Wed Jun 03 22:14:42 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",47.64408919,-122.1372083,"Redmond, WA",United States,,0,0,2228697410,iwashuman2021,Matthew Romero,"Everett, WA",TRUE,86,657,"I'm at Submixer @ Microsoft Commons in Redmond, WA http://t.co/uWItNxUPcu"
6.06E+17,Wed Jun 03 22:12:01 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.404441,-79.92107112,"West Homestead, PA",United States,,0,0,2512640725,kopitarus,Shelby,The 412 via the 716.,TRUE,158,463,"I'm at Costco Gas in Homestead, PA http://t.co/FfF5KyIy0F"
6.06E+17,Wed Jun 03 22:08:00 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",37.794971,-122.2752,"Oakland, CA",United States,,0,0,1867981,EastBayAnt,EastBayAnt,"Alameda, CA, USA.",TRUE,662,1999,"Need DOT respiratory exam for work. (@ Concentra Urgent Care - Oakland in Oakland, CA) http://t.co/Hy2hHxGTBE"
6.06E+17,Wed Jun 03 22:07:19 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",39.34294506,-84.27810317,"Mason, OH",United States,,0,0,27291566,robertarockjr,Robert A Rock Jr ,everywhere,TRUE,314,1875,Stuck in traffic due to #accident on #I-71north in #Ohio (@ I-71N) http://t.co/6zKN9EOYBT http://t.co/XqZndLWdWH
6.06E+17,Wed Jun 03 22:00:11 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",36.84641667,-76.2931054,"Norfolk, VA",United States,,0,0,56001919,n4trqjedi,Arthur,"APRS N of Chesapeake, VA",TRUE,401,614,"Mon 442.950 on FT1D (@ World Trade Center in Norfolk, VA) http://t.co/xfUoGoOSD9"
6.06E+17,Wed Jun 03 21:55:29 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.71740379,-74.28646088,"Union, NJ",United States,,0,0,105950874,iamosomarvelous,O'So Marvelous,New York City,TRUE,4516,36,"Hungry (@ Whole Foods Market in Vauxhall, NJ) http://t.co/lPhrtvLmQd"
6.06E+17,Wed Jun 03 21:45:11 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",41.13821,-73.29987,"Westport, CT",United States,,0,0,18269674,ppal1981,Paul Palumbo Jr.,"Bridgeport, CT",TRUE,30,112,"I'm at Palm Beach Tan in Westport, CT http://t.co/CEgWne81Jh"
6.06E+17,Wed Jun 03 21:42:08 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.75016677,-111.815629,"Salt Lake City, UT",United States,,0,0,228214920,Alda3Ms,~Alda~,"Tooele, Utah",TRUE,323,311,"Happy Birthday, BluBerri! #5rocks (at @Hogle_Zoo in Salt Lake City, UT) http://t.co/vtFIeWfrdO"
6.06E+17,Wed Jun 03 21:39:44 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",28.40646737,-81.5588522,"Florida, USA",United States,,0,0,19790531,bmelzard,Bryan Melzard,,TRUE,121,211,"I'm at Disney's Fort Wilderness Resort &amp; Campground - @waltdisneyworld in Lake Buena Vista, FL http://t.co/VZnV0n47kE"
6.06E+17,Wed Jun 03 21:37:16 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",36.97777828,-84.11477476,"Corbin, KY",United States,,0,0,19570464,kalolemar,Keith Lewis,"From Tn. Lives In Tucker, Ga. ",TRUE,2804,2924,Haven't Sonny in yrs!! So let me taste taste taste #BBQ #hungry #motivated (at @SonnysBBQ) http://t.co/2n70NjYhjl http://t.co/Yg6o5QH1YO
6.06E+17,Wed Jun 03 21:32:24 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",37.94145613,-122.4826026,"California, USA",United States,,0,0,18086006,bastique,Cary Bass-Deschenes,Oakland,TRUE,802,715,"I'm at San Quentin State Prison in San Quentin, CA http://t.co/tJ6ZCOyZVK"
6.06E+17,Wed Jun 03 21:28:27 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",38.62997248,-90.18270698,"St Louis, MO",United States,,0,0,347528839,azcardinalbob,Bob J. Thompson,"St. Louis, MO",TRUE,27,24,"Working 3-11pm (@ Riverfront Parking Garage in Saint Louis, MO) http://t.co/nmpr6IvJcw"
6.06E+17,Wed Jun 03 21:27:19 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",41.77772966,-87.58851476,"Chicago, IL",United States,,0,0,18395302,zgwarnki,zgwarnki,Chicaguh,TRUE,43,197,"IHSA Sectional Mt. Carmel vs. Simeon (@ Haggerty Field in Chicago, IL) http://t.co/DvBSmELdjc"
6.06E+17,Wed Jun 03 21:18:59 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.757027,-73.988788,"Manhattan, NY",United States,,0,1,288793362,RusyaKizani,Ата Каан Кузуимамлар,Екатеринбург/ Россия ,TRUE,360,290,"I'm at Starbucks in New York, NY http://t.co/1VJtJh04hQ"
6.06E+17,Wed Jun 03 21:16:25 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",39.95273282,-75.17987729,"Philadelphia, PA",United States,,0,0,17413572,mpopek,Matt Popek,"King of Prussia, PA",TRUE,339,409,"Hello Philly! Already found a geocache. (@ Schuylkill River Trail in Philadelphia, PA) http://t.co/XZbiJgE4XM"
6.06E+17,Wed Jun 03 21:16:16 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",43.07449936,-89.37875748,"Wisconsin, USA",United States,,0,0,38374766,MattKensethis1,Pete Taylor=Personal,"Madison,Wisconsin",TRUE,144,916,"I'm at Taylor's Condo/WCLC Office in Madison, WI http://t.co/uZGsVf5omY"
6.06E+17,Wed Jun 03 21:15:57 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",39.09453633,-76.85825877,"Laurel, MD",United States,,0,0,18711128,justinlpsu,Justin Lindsey,Laurel MD,TRUE,346,1730,"Movie with the girls (@ Regal Cinemas Laurel Towne Centre 12 - @regalmovies for Pitch Perfect 2 in Laurel, MD) http://t.co/iMQYGTQfhw"
6.06E+17,Wed Jun 03 21:12:32 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",42.85302194,-78.82646561,"Buffalo, NY",United States,,0,0,316127779,Str8EdgeSabre,Steve ⚜,"42.851588, -78.824975",TRUE,138,1990,"I'm at Habitat For Humanity ReStore in Buffalo, NY http://t.co/gWFVajaT8X"
6.06E+17,Wed Jun 03 21:06:59 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.86595151,-73.87072921,"Bronx, NY",United States,,0,0,760484965,BronxScoop,Kwasi A.[BronxScoop],"Bronx, NY",TRUE,1263,403,I am also here for the shadows. (@ Bronx Park Greenway/NYC Cycling Bike Path/Trail @ Allerton Ave - @nycparks) http://t.co/ceEYNJtULk
6.06E+17,Wed Jun 03 21:04:47 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",42.44901331,-71.27088162,"Bedford, MA",United States,,0,0,82755130,gwalters69,George Walters,"Massachusetts, USA",TRUE,381,396,"I'm at Minute Man National Park in Lexington, MA http://t.co/qsFi8FUO35"
6.06E+17,Wed Jun 03 20:56:53 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.74130691,-73.98935795,"Manhattan, NY",United States,,0,0,71611001,sightfinest,Samantha™,"Turin, Rome & New York",TRUE,688,238,The Flatiron Building #vscocam (@ Flatiron Building) http://t.co/afz0daTdEr http://t.co/IvZPwuWW0w
6.06E+17,Wed Jun 03 20:55:44 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",38.91707908,-77.02879869,"Washington, DC",United States,,0,0,235897888,JayCropps,The 10th Letter,Searching for Element 92,TRUE,673,1201,"Just a quick bit to (at @BensNextDoor in Washington, DC) http://t.co/rRvV0njyvW http://t.co/9auYRrUBNQ"
6.06E+17,Wed Jun 03 20:52:57 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",36.0836502,-115.1498509,"Paradise, NV",United States,,0,0,8075902,brigh10,brigh10,"ÜT: 51.392133,-0.304556",TRUE,54,113,"Vegas Baby! :) (@ McCarran International Airport (LAS) - @lasairport in Las Vegas, NV) http://t.co/3kyJExDSDh"
6.06E+17,Wed Jun 03 20:41:00 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.62596876,-74.13750974,"Staten Island, NY",United States,,0,0,931645171,NickZverina113,Nicholas Zverina,"Staten Island,New York",TRUE,61,979,"I'm at Hibachi Grill &amp; Supreme Buffet in Staten Island, NY http://t.co/4cXwKZFnk4"
6.06E+17,Wed Jun 03 20:38:26 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",27.7864841,-82.78350949,"Madeira Beach, FL",United States,,1,0,32588465,simonbaxendale,Simon Baxendale,,TRUE,376,1994,"Beer o'clock is here! (@ Mad Beach Craft Brewing Company in Madeira Beach, FL) http://t.co/41Fl96zD0s http://t.co/lZYLqgLngH"
6.06E+17,Wed Jun 03 20:37:37 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.86929744,-73.87804278,"Bronx, NY",United States,,0,0,760484965,BronxScoop,Kwasi A.[BronxScoop],"Bronx, NY",TRUE,1263,403,"I am here for the birds. (@ Bronx River Forest in Bronx, NY) http://t.co/qCwWDBH0fX"
6.06E+17,Wed Jun 03 20:35:55 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",38.8530437,-77.04231262,"Arlington, VA",United States,,0,0,342197500,CleverboyMD,Rakesh Arora,Winnipeg,TRUE,93,159,On the way home from #HFUpdate2015 #ADS2015 and #ADSmeetsNIA. Time to go home. #metired http://t.co/RChXLB3FAG
6.06E+17,Wed Jun 03 20:29:46 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",43.00640482,-78.20424511,"Batavia, NY",United States,,0,0,501515139,DTBB_US,Downtown Bobby Brown,"Blahtavia, Planet Earth",TRUE,108,66,"Bottle return, Cookie Monster, Monopoly, &amp; Fun with Signs! The empty hand sanitizer rack... http://t.co/LlYi6j0aL8 http://t.co/BIiryDKcPm"
6.06E+17,Wed Jun 03 20:23:03 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",43.07631753,-89.43169355,"Wisconsin, USA",United States,,0,0,38374766,MattKensethis1,Pete Taylor=Personal,"Madison,Wisconsin",TRUE,144,916,"I'm at UW Hospital and Clinics - @uwhealth in Madison, WI w/ @daleearnhardt1 http://t.co/qA7jPgOp6A"
6.06E+17,Wed Jun 03 20:21:50 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",41.79403639,-87.60527819,"Chicago, IL",United States,,0,0,18395302,zgwarnki,zgwarnki,Chicaguh,TRUE,43,197,"3.5M (@ Stagg Field &amp; Haydon Track in Chicago, IL) http://t.co/jSOD6sLy4t"
6.06E+17,Wed Jun 03 20:15:43 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",34.14351051,-118.257072,"California, USA",United States,,0,0,113112785,EliMendez23,Σlí ♏éndez Borja,"Mid-City LA, CA",TRUE,162,309,"I'm at Pacific Theatres Glendale 18 in Glendale, CA http://t.co/ay217ceC9T"
6.06E+17,Wed Jun 03 20:15:29 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",34.14381241,-118.2567072,"California, USA",United States,,0,0,113112785,EliMendez23,Σlí ♏éndez Borja,"Mid-City LA, CA",TRUE,162,309,"I'm at The Americana at Brand - @americanabrand in Glendale, CA http://t.co/BlHLsF6sp7"
6.06E+17,Wed Jun 03 20:11:35 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",38.9110295,-77.03804808,"Washington, DC",United States,,0,0,235897888,JayCropps,The 10th Letter,Searching for Element 92,TRUE,673,1201,"Oysters, scotch and chocolate!! Its a great. Day!! All I see is sunshine!! http://t.co/iFXEpXfEF0 http://t.co/yP7zPVlHMe"
6.06E+17,Wed Jun 03 20:09:01 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",37.77833859,-122.3894012,"San Francisco, CA",United States,,0,0,19940259,farahfaisal,Farah Faisal,USA,TRUE,141,136,"Looking mighty fine today, park! (@ AT&amp;T Park - @sfgiants for @Pirates vs @SFGiants) http://t.co/PF5D740sGd http://t.co/l3QJIjCy7Z"
6.06E+17,Wed Jun 03 20:08:58 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",43.00782502,-78.20636518,"Batavia, NY",United States,,0,0,501515139,DTBB_US,Downtown Bobby Brown,"Blahtavia, Planet Earth",TRUE,108,66,"2 foot longs for $10! #Mmmm (at @SUBWAY in Batavia, NY) http://t.co/BYIzxkCCNZ"
6.06E+17,Wed Jun 03 20:02:24 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.76032489,-73.98368876,"Manhattan, NY",United States,,0,1,15509573,EDouglasWW,Edward Douglas,"New York City, NY",TRUE,6495,3480,"Dope! (@ Magno Screening Room in New York, NY) http://t.co/Q6l7ifbuRQ"
6.06E+17,Wed Jun 03 20:01:02 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",42.3624947,-71.08530769,"Cambridge, MA",United States,,0,0,82755130,gwalters69,George Walters,"Massachusetts, USA",TRUE,381,396,"I'm at Kendall Square in Cambridge, MA http://t.co/aVEak1yQPb"
6.06E+17,Wed Jun 03 19:59:01 +0000 2015,4sq,"<a href=""http://jota.pm/jSquare"" rel=""nofollow"">jSwarm</a>",26.25855,-80.24996,"Coral Springs, FL",United States,,0,0,290213568,OoMzBaNGeRoO,MΣLISSΔ CLΔIRΣ, ☮ｐｅａｃｅ && ｌｏｖｅ❥,TRUE,365,632,Freshness (@ Publix) http://t.co/7bOwoyTa99
